song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels
8592,0.384,0.438,0.0361,0.753,0.0,0.101,0.286,87.624,1
8593,0.615,0.711,0.0779,0.0444,0.0,0.145,0.711,144.036,0
8594,0.57,0.586,0.0297,0.333,0.0,0.12,0.327,130.099,2
8595,0.758,0.827,0.0774,0.00326,0.000169,0.0946,0.506,97.515,1
8596,0.72,0.668,0.0269,0.0652,0.00664,0.0789,0.768,123.007,2
8597,0.396,0.735,0.0357,0.0552,0.0,0.245,0.36,94.646,1
8598,0.894,0.791,0.112,0.0183,0.0,0.0388,0.583,105.018,5
8599,0.661,0.589,0.0368,0.637,0.863,0.111,0.603,129.987,2
8600,0.429,0.812,0.0657,0.00282,2.44e-05,0.0882,0.625,113.279,9
8601,0.756,0.8,0.0329,0.211,0.000724,0.0466,0.967,118.924,9
8602,0.603,0.872,0.0577,0.00121,4.69e-06,0.754,0.686,132.82,8
8603,0.424,0.452,0.0624,0.092,0.00044,0.11,0.205,129.768,2
8604,0.656,0.756,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,9
8605,0.285,0.652,0.0385,0.408,0.0,0.538,0.243,103.566,5
8606,0.459,0.879,0.0518,0.00234,0.0,0.291,0.304,93.469,1
8607,0.459,0.515,0.0246,0.112,0.00415,0.158,0.48,101.706,5
8608,0.491,0.458,0.0359,0.518,0.0,0.108,0.811,125.619,2
8609,0.575,0.684,0.0265,0.14,0.0,0.0997,0.519,134.323,8
8610,0.542,0.425,0.0295,0.000228,0.416,0.148,0.105,110.184,5
8611,0.866,0.771,0.0385,0.232,0.0,0.182,0.719,97.656,1
8612,0.654,0.81,0.0288,0.00719,0.00251,0.165,0.661,114.623,9
8613,0.61,0.696,0.036,0.000708,0.0341,0.42,0.487,126.011,2
8614,0.651,0.693,0.0375,0.458,0.0,0.335,0.392,118.97,9
8615,0.664,0.589,0.0406,0.259,0.00587,0.221,0.54,102.74,5
8616,0.652,0.584,0.0269,0.0916,0.00686,0.114,0.417,85.191,4
8617,0.239,0.693,0.0349,0.0089,0.0,0.208,0.157,110.643,5
8618,0.29,0.467,0.031,0.553,0.0,0.0976,0.246,156.298,3
8619,0.625,0.958,0.0498,0.131,1.98e-05,0.127,0.768,115.887,9
8620,0.478,0.674,0.0351,0.225,0.0,0.226,0.634,117.401,9
8621,0.827,0.658,0.0517,0.0224,0.0,0.0417,0.523,115.016,9
8622,0.53,0.952,0.0577,0.000837,0.0119,0.262,0.433,110.98,5
8623,0.523,0.828,0.0762,0.0136,0.000255,0.165,0.476,96.952,1
8624,0.447,0.553,0.0322,0.212,0.0,0.165,0.252,149.877,0
8625,0.612,0.939,0.0412,0.0763,0.119,0.749,0.543,125.981,2
8626,0.646,0.787,0.174,0.103,0.0,0.373,0.675,106.071,5
8627,0.711,0.525,0.0589,0.207,0.0,0.314,0.517,93.923,1
8628,0.527,0.566,0.0272,0.0516,0.0,0.0711,0.13,145.646,0
8629,0.788,0.753,0.0536,0.0038,0.0,0.18,0.403,125.005,2
8630,0.804,0.83,0.0969,0.0135,1.98e-05,0.283,0.887,107.998,5
8631,0.766,0.772,0.0353,0.403,0.0584,0.183,0.919,128.168,2
8632,0.445,0.872,0.0602,0.00402,0.00909,0.047,0.834,162.407,3
8633,0.597,0.561,0.0424,0.0305,0.0,0.22,0.591,172.46,7
8634,0.43,0.322,0.0355,0.509,8.71e-05,0.0713,0.361,113.76,9
8635,0.59,0.976,0.0488,0.000154,0.293,0.155,0.686,114.996,9
8636,0.711,0.747,0.0958,0.0418,0.00482,0.217,0.647,127.972,2
8637,0.448,0.801,0.165,0.0733,0.0,0.146,0.462,189.798,6
8638,0.688,0.477,0.029,0.38,4.93e-05,0.0864,0.897,132.071,8
8639,0.564,0.911,0.0536,0.159,4.36e-05,0.118,0.582,173.938,7
8640,0.525,0.346,0.0287,0.119,0.0,0.152,0.729,127.078,2
8641,0.632,0.552,0.037,0.203,0.0,0.307,0.557,130.052,2
8642,0.419,0.663,0.0355,0.0284,0.0,0.209,0.149,93.012,1
8643,0.547,0.856,0.0337,0.00351,0.0,0.124,0.331,119.012,9
8644,0.967,0.583,0.0789,0.0584,0.0,0.0519,0.964,117.0,9
8645,0.516,0.815,0.0494,0.0268,0.0,0.17,0.518,130.137,2
8646,0.676,0.771,0.0483,0.0237,7e-06,0.102,0.569,99.048,1
8647,0.691,0.631,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,1
8648,0.8,0.825,0.034,0.0559,2.18e-06,0.141,0.903,100.035,1
8649,0.567,0.959,0.102,0.0995,6.07e-05,0.1,0.961,137.377,8
8650,0.543,0.604,0.0307,0.152,0.0,0.0771,0.666,93.491,1
8651,0.562,0.594,0.0558,0.318,0.0,0.311,0.423,62.876,4
8652,0.663,0.628,0.0289,0.00686,0.0,0.139,0.938,118.159,9
8653,0.711,0.819,0.0335,0.092,5.3e-05,0.0699,0.88,130.224,2
8654,0.509,0.559,0.0339,0.273,0.0,0.108,0.248,168.185,7
8655,0.783,0.58,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,9
8656,0.445,0.59,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,7
8657,0.606,0.748,0.169,0.0323,0.0,0.0588,0.498,139.131,8
8658,0.331,0.518,0.0317,0.248,4.23e-06,0.134,0.336,109.718,5
8659,0.629,0.795,0.0278,0.136,5.44e-06,0.132,0.6,110.583,5
8660,0.863,0.452,0.0678,0.0376,0.0215,0.0532,0.544,99.102,1
8661,0.732,0.874,0.0662,0.168,1.17e-05,0.0489,0.905,122.961,2
8662,0.663,0.49,0.0289,0.347,0.0064,0.0543,0.934,99.957,1
8663,0.658,0.677,0.0393,0.248,0.0,0.368,0.248,124.91,2
8664,0.66,0.978,0.117,0.312,1.02e-06,0.571,0.52,128.01,2
8665,0.575,0.959,0.0633,0.0039,4.28e-05,0.294,0.864,143.999,0
8666,0.539,0.723,0.0346,0.15,0.000623,0.208,0.503,118.316,9
8667,0.756,0.61,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,7
8668,0.46,0.781,0.0415,0.000187,0.543,0.291,0.12,132.04,8
8669,0.585,0.564,0.0226,0.236,2.22e-05,0.0609,0.383,92.949,1
8670,0.7,0.778,0.321,0.0415,0.0,0.477,0.432,134.986,8
8671,0.377,0.524,0.0335,0.0677,0.0,0.283,0.269,83.357,4
8672,0.781,0.638,0.0401,0.00911,0.0,0.0357,0.909,100.231,1
8673,0.435,0.396,0.0281,0.273,5.15e-06,0.112,0.587,104.318,5
8674,0.481,0.95,0.112,0.0369,0.000212,0.373,0.786,89.866,1
8675,0.373,0.287,0.0306,0.749,9.41e-06,0.102,0.317,86.467,4
8676,0.85,0.482,0.102,0.0246,0.0,0.387,0.217,100.957,5
8677,0.582,0.462,0.0254,0.137,4.98e-05,0.0755,0.528,96.361,1
8678,0.575,0.33,0.031,0.416,0.0,0.0872,0.277,95.801,1
8679,0.887,0.441,0.114,0.0514,0.00667,0.0338,0.715,129.908,2
8680,0.737,0.514,0.0288,0.0241,0.00479,0.135,0.902,109.16,5
8681,0.351,0.814,0.0385,0.0284,0.0,0.867,0.435,96.153,1
8682,0.693,0.624,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,5
8683,0.703,0.469,0.0415,0.177,0.0,0.726,0.661,86.038,4
8684,0.606,0.613,0.0306,0.0182,0.0,0.125,0.258,123.943,2
8685,0.564,0.774,0.0368,0.0135,0.00191,0.0861,0.657,100.894,5
8686,0.334,0.595,0.0384,0.443,0.0,0.149,0.159,129.405,2
8687,0.509,0.317,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,8
8689,0.431,0.693,0.0391,0.353,0.00078,0.0448,0.696,180.416,7
8690,0.448,0.603,0.064,0.433,0.0,0.0862,0.422,205.272,6
8691,0.592,0.337,0.0242,0.748,0.0,0.381,0.527,97.717,1
8692,0.878,0.821,0.089,0.126,0.0461,0.183,0.947,118.881,9
8693,0.782,0.685,0.0309,0.166,1.18e-05,0.16,0.603,118.016,9
8694,0.65,0.766,0.119,0.00408,6.69e-06,0.0759,0.467,89.974,1
8695,0.555,0.578,0.0277,0.113,3.43e-06,0.0747,0.333,83.382,4
8696,0.401,0.677,0.0382,0.521,0.0,0.213,0.949,90.356,1
8697,0.475,0.606,0.0313,0.802,3.12e-05,0.743,0.659,113.766,9
8698,0.563,0.75,0.127,0.113,0.0,0.0788,0.812,173.906,7
8699,0.559,0.777,0.0432,0.31,0.0,0.105,0.329,87.016,1
8700,0.471,0.675,0.0513,0.511,0.019,0.232,0.53,125.313,2
8701,0.561,0.641,0.032,0.117,0.0,0.324,0.428,105.914,5
8702,0.81,0.704,0.205,0.211,2.44e-06,0.371,0.42,119.991,9
8703,0.532,0.604,0.0292,0.675,0.00387,0.121,0.444,115.008,9
8704,0.535,0.651,0.0544,0.391,0.0,0.133,0.612,117.218,9
8705,0.524,0.816,0.37,0.383,0.0,0.349,0.789,200.031,6
8706,0.464,0.46,0.0393,0.717,0.0,0.151,0.476,143.603,0
8707,0.849,0.521,0.216,0.306,1.65e-06,0.115,0.763,95.262,1
8708,0.767,0.449,0.0364,0.024,0.000299,0.151,0.908,95.03,1
8709,0.625,0.918,0.145,0.0127,2.94e-06,0.302,0.639,94.965,1
8710,0.506,0.897,0.26,0.146,0.000451,0.0868,0.525,188.03,6
8711,0.644,0.981,0.0439,0.0271,9.67e-05,0.11,0.379,140.012,8
8712,0.672,0.589,0.049,0.082,0.0,0.0962,0.379,120.036,9
8713,0.129,0.358,0.0314,0.631,0.0,0.0886,0.172,75.048,4
8714,0.59,0.77,0.0345,0.02,1.26e-05,0.0976,0.347,104.115,5
8715,0.502,0.797,0.0611,0.00227,2.38e-05,0.375,0.857,127.285,2
8716,0.534,0.63,0.191,0.0915,0.0,0.489,0.484,174.199,7
8717,0.541,0.569,0.0316,0.464,9.21e-06,0.285,0.886,127.311,2
8718,0.636,0.946,0.332,0.115,3.75e-05,0.0416,0.891,125.085,2
8719,0.678,0.659,0.0396,0.0236,0.00192,0.0744,0.899,113.542,9
8720,0.541,0.96,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,2
8721,0.495,0.892,0.0349,0.000128,0.0216,0.207,0.231,133.474,8
8722,0.81,0.791,0.181,0.0893,0.0,0.0838,0.948,153.067,0
8723,0.643,0.526,0.0349,0.214,4.21e-06,0.069,0.881,105.922,5
8724,0.594,0.908,0.0534,0.35,2.83e-05,0.547,0.951,131.83,8
8725,0.267,0.715,0.0337,0.0426,9.44e-06,0.108,0.396,160.026,3
8726,0.641,0.529,0.0288,0.00441,0.000862,0.0809,0.449,121.027,9
8727,0.6,0.861,0.136,0.000852,0.00115,0.0623,0.493,103.06,5
8728,0.739,0.743,0.0321,0.452,0.0,0.331,0.922,111.07,5
8729,0.808,0.982,0.0311,0.0585,0.00689,0.35,0.961,124.999,2
8730,0.588,0.584,0.037,0.000818,0.458,0.104,0.537,150.795,0
8731,0.687,0.702,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,2
8732,0.729,0.989,0.049,0.0102,4.45e-05,0.443,0.84,126.47,2
8733,0.699,0.982,0.142,0.0421,0.000332,0.0854,0.389,127.966,2
8734,0.66,0.623,0.0421,0.00111,0.000399,0.127,0.564,88.683,1
8735,0.489,0.886,0.0538,0.0578,0.0,0.22,0.443,139.941,8
8736,0.742,0.863,0.038,0.177,5.59e-06,0.0699,0.776,131.193,2
8737,0.781,0.702,0.0381,0.00211,0.0427,0.0735,0.787,120.148,9
8738,0.73,0.921,0.0525,0.0075,0.00207,0.0477,0.899,133.911,8
8739,0.74,0.622,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,5
8740,0.571,0.654,0.0501,0.551,0.0,0.0599,0.947,117.955,9
8741,0.596,0.661,0.226,0.31,0.0,0.0847,0.86,129.491,2
8742,0.82,0.937,0.0549,0.135,0.000122,0.35,0.906,130.992,2
8743,0.574,0.633,0.0353,0.14,0.0,0.145,0.939,129.564,2
8744,0.728,0.524,0.0255,0.563,0.000131,0.0913,0.51,90.262,1
8745,0.49,0.852,0.0502,0.0376,2.21e-06,0.126,0.663,143.248,0
8746,0.661,0.847,0.0404,0.419,8.82e-05,0.107,0.522,134.002,8
8747,0.743,0.888,0.0709,0.0334,0.022,0.0747,0.748,102.442,5
8748,0.626,0.881,0.0415,0.00611,0.16,0.0584,0.733,126.851,2
8749,0.726,0.708,0.356,0.303,0.0,0.348,0.417,105.084,5
8750,0.836,0.699,0.179,0.114,0.0,0.13,0.818,94.092,1
8751,0.339,0.208,0.0308,0.396,0.000519,0.18,0.288,98.54,1
8752,0.585,0.832,0.0814,0.168,5.09e-05,0.0634,0.952,80.614,4
8753,0.518,0.797,0.0309,0.000681,0.0,0.107,0.293,132.918,8
8754,0.777,0.725,0.05,0.0131,0.00805,0.246,0.529,116.669,9
8755,0.568,0.607,0.0271,0.252,0.0,0.25,0.405,99.692,1
8756,0.55,0.622,0.114,0.324,0.00247,0.12,0.868,213.654,6
8757,0.53,0.789,0.0384,0.0542,0.000971,0.293,0.709,176.229,7
8758,0.632,0.513,0.0336,0.377,0.0,0.118,0.185,116.632,9
8759,0.689,0.733,0.069,0.169,0.0,0.164,0.482,125.014,2
8760,0.412,0.902,0.405,0.0484,0.131,0.405,0.422,89.74,1
8761,0.703,0.733,0.0852,0.111,0.0,0.119,0.82,121.008,9
8762,0.664,0.585,0.0248,0.624,0.000112,0.343,0.597,111.29,5
8763,0.646,0.362,0.0312,0.724,0.0,0.134,0.387,142.46,0
8764,0.582,0.276,0.0286,0.898,1.23e-05,0.0916,0.198,126.003,2
8765,0.634,0.492,0.0284,0.143,4.22e-05,0.16,0.881,97.02,1
8766,0.468,0.924,0.041,0.00112,0.0149,0.337,0.593,152.694,0
8767,0.743,0.721,0.0871,0.156,0.0,0.218,0.713,125.028,2
8768,0.312,0.396,0.0286,0.449,2.71e-06,0.157,0.158,157.101,3
8769,0.528,0.874,0.0456,0.045,0.0,0.0888,0.376,105.042,5
8770,0.914,0.56,0.113,0.241,0.0214,0.217,0.87,101.019,5
8771,0.32,0.695,0.0388,0.032,0.0,0.201,0.165,141.91,0
8772,0.713,0.676,0.027,0.0377,0.0,0.154,0.721,99.048,1
8773,0.517,0.8,0.329,0.144,0.0,0.42,0.619,93.909,1
8774,0.759,0.459,0.0948,0.00323,0.0,0.0906,0.695,109.997,5
8775,0.599,0.448,0.0232,0.163,0.0,0.106,0.168,95.05,1
8776,0.753,0.77,0.035,0.0489,0.000397,0.251,0.558,130.977,2
8777,0.457,0.613,0.0295,0.00463,0.000406,0.0711,0.132,105.111,5
8778,0.531,0.481,0.06,0.699,0.0,0.0842,0.491,138.45,8
8779,0.571,0.809,0.0319,0.0013,0.00183,0.352,0.733,122.645,2
8780,0.535,0.777,0.207,0.0187,1.62e-06,0.136,0.664,171.72,7
8781,0.629,0.515,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,9
8782,0.448,0.467,0.0458,0.615,0.0,0.309,0.367,135.536,8
8784,0.702,0.339,0.0359,0.679,0.0,0.103,0.672,133.315,8
8785,0.462,0.151,0.0277,0.915,0.000585,0.195,0.326,72.466,4
8786,0.627,0.497,0.0271,0.387,0.0,0.05,0.688,129.531,2
8787,0.578,0.724,0.0335,0.0307,0.000306,0.182,0.466,112.452,9
8788,0.303,0.269,0.0368,0.831,3.01e-06,0.0906,0.122,132.857,8
8789,0.6,0.637,0.0302,0.202,0.0,0.025,0.974,129.699,2
8790,0.354,0.887,0.0548,0.00153,0.000573,0.139,0.171,114.446,9
8791,0.581,0.747,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,0
8792,0.511,0.566,0.2,0.349,0.0,0.34,0.218,83.903,4
8793,0.79,0.705,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,9
8794,0.784,0.699,0.0325,0.114,0.000275,0.104,0.827,121.164,9
8795,0.831,0.735,0.0384,0.00397,0.0205,0.123,0.97,122.979,2
8796,0.553,0.362,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,0
8797,0.551,0.628,0.0294,0.00133,0.188,0.282,0.336,95.03,1
8798,0.826,0.718,0.0555,0.0845,5.44e-06,0.0652,0.884,105.857,5
8799,0.783,0.623,0.08,0.338,0.0,0.0975,0.447,100.048,1
8800,0.652,0.917,0.0548,0.0082,0.0,0.0509,0.459,132.975,8
8801,0.62,0.574,0.0479,0.569,0.0,0.19,0.357,100.023,1
8802,0.574,0.926,0.0562,0.00031,0.478,0.386,0.609,113.097,9
8803,0.522,0.453,0.0295,0.831,1.21e-06,0.101,0.306,103.879,5
8804,0.53,0.979,0.0368,0.0231,0.0,0.0797,0.845,118.652,9
8805,0.819,0.369,0.0368,0.855,0.723,0.101,0.619,109.951,5
8806,0.529,0.854,0.0436,0.0178,0.0,0.242,0.654,125.984,2
8807,0.789,0.768,0.0579,0.00628,0.000166,0.354,0.645,124.036,2
8808,0.594,0.378,0.0256,0.68,0.0,0.0859,0.386,87.025,1
8809,0.584,0.699,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,4
8810,0.608,0.583,0.0235,0.188,0.0,0.129,0.714,82.227,4
8811,0.657,0.917,0.0321,0.00921,0.832,0.201,0.879,119.899,9
8812,0.382,0.638,0.041,0.0206,0.0,0.16,0.15,94.44,1
8813,0.429,0.482,0.0272,0.0263,0.28,0.149,0.68,177.579,7
8814,0.558,0.68,0.0372,0.143,3.3e-06,0.227,0.703,127.511,2
8815,0.439,0.35,0.0293,0.753,4.16e-05,0.15,0.176,117.081,9
8816,0.642,0.65,0.0623,0.66,0.0,0.14,0.973,164.421,3
8817,0.589,0.731,0.0868,0.0534,0.0,0.308,0.191,87.908,1
8818,0.65,0.888,0.0321,0.000166,0.0196,0.0539,0.64,122.863,2
8819,0.532,0.767,0.0574,0.00287,0.000513,0.39,0.755,127.361,2
8820,0.597,0.681,0.03,0.000646,0.13,0.437,0.325,126.003,2
8821,0.777,0.744,0.205,0.335,0.00743,0.088,0.654,94.023,1
8822,0.738,0.679,0.0637,0.00791,0.0,0.361,0.735,107.171,5
8823,0.74,0.766,0.178,0.116,0.0,0.0406,0.807,170.531,7
8824,0.703,0.832,0.0689,0.00149,0.127,0.0696,0.667,122.029,9
8825,0.754,0.583,0.0432,0.32,0.00015,0.144,0.77,122.012,9
8826,0.612,0.444,0.0293,0.531,0.0,0.126,0.503,114.961,9
8827,0.648,0.785,0.165,0.0561,0.0,0.148,0.943,160.02,3
8828,0.692,0.85,0.194,0.0401,1.33e-06,0.305,0.754,130.01,2
8829,0.637,0.759,0.0295,0.0282,0.000386,0.0621,0.686,136.223,8
8830,0.669,0.656,0.0413,0.00113,0.000252,0.0989,0.464,108.098,5
8831,0.758,0.557,0.034,0.0117,0.0,0.0418,0.781,126.986,2
8832,0.687,0.967,0.0474,0.211,0.0,0.135,0.501,120.005,9
8833,0.666,0.855,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,2
8834,0.494,0.955,0.0626,7.74e-05,2.77e-06,0.051,0.487,106.087,5
8835,0.726,0.444,0.372,0.283,0.143,0.177,0.569,185.044,7
8836,0.563,0.826,0.0607,0.437,0.000758,0.136,0.855,116.723,9
8837,0.549,0.859,0.0361,0.0964,2.36e-05,0.322,0.69,77.013,4
8838,0.775,0.825,0.0396,0.0961,4.86e-05,0.0776,0.881,128.362,2
8839,0.619,0.955,0.0324,0.00548,0.0,0.0433,0.952,131.988,8
8840,0.748,0.447,0.075,0.212,0.0349,0.325,0.196,90.039,1
8841,0.653,0.519,0.0497,0.406,0.0209,0.101,0.822,98.883,1
8842,0.742,0.819,0.0487,0.372,0.0,0.277,0.709,117.986,9
8843,0.567,0.822,0.0315,0.00829,0.491,0.695,0.574,128.042,2
8844,0.563,0.564,0.271,0.114,0.0254,0.304,0.55,154.355,3
8845,0.438,0.71,0.0919,0.262,0.537,0.221,0.53,145.928,0
8846,0.647,0.823,0.0762,0.0598,0.0,0.119,0.396,99.933,1
8847,0.738,0.563,0.0336,0.375,1.74e-06,0.0547,0.739,114.039,9
8848,0.503,0.93,0.0679,0.112,0.00382,0.103,0.328,146.998,0
8849,0.685,0.521,0.295,0.647,0.0,0.918,0.791,119.813,9
8850,0.514,0.682,0.0304,0.00085,0.0,0.209,0.182,123.986,2
8851,0.561,0.388,0.0448,0.407,6.47e-06,0.156,0.153,83.997,4
8852,0.403,0.3,0.0427,0.894,0.0,0.154,0.234,162.874,3
8853,0.761,0.592,0.0586,0.492,0.00626,0.61,0.332,123.095,2
8854,0.833,0.941,0.105,0.497,0.0,0.0572,0.685,117.889,9
8855,0.702,0.898,0.0373,0.00854,0.000154,0.0917,0.731,112.845,9
8856,0.846,0.414,0.0534,0.519,3.75e-06,0.245,0.927,122.54,2
8857,0.671,0.711,0.0478,0.422,0.0,0.104,0.466,113.809,9
8858,0.694,0.854,0.043,0.00614,0.0,0.158,0.803,112.007,5
8859,0.762,0.879,0.119,0.0547,0.0,0.144,0.861,98.591,1
8860,0.45,0.689,0.0342,0.338,3.68e-06,0.119,0.665,146.736,0
8861,0.51,0.831,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,2
8862,0.595,0.617,0.117,0.0343,0.000135,0.383,0.823,85.387,4
8863,0.64,0.433,0.0375,0.509,5.16e-06,0.103,0.25,176.088,7
8864,0.641,0.687,0.0544,0.0332,1.34e-05,0.211,0.375,168.055,7
8865,0.617,0.635,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,5
8866,0.48,0.235,0.0318,0.172,4.56e-06,0.234,0.295,113.33,9
8867,0.592,0.729,0.0448,0.022,0.0,0.0653,0.709,116.03,9
8868,0.696,0.571,0.0395,0.0649,0.0,0.122,0.445,143.539,0
8869,0.463,0.755,0.0634,0.11,4.89e-06,0.103,0.252,145.319,0
8870,0.795,0.696,0.0698,0.00332,0.863,0.328,0.928,111.214,5
8871,0.588,0.877,0.16,0.00952,0.0,0.171,0.645,155.165,3
8872,0.773,0.663,0.0583,0.0135,0.00119,0.118,0.92,122.555,2
8873,0.769,0.858,0.15,0.117,0.0186,0.157,0.86,160.049,3
8874,0.708,0.849,0.0479,4.34e-05,0.00214,0.36,0.824,122.308,9
8875,0.653,0.571,0.0258,0.145,0.0,0.0886,0.68,99.395,1
8876,0.541,0.776,0.0298,0.00147,0.000221,0.178,0.282,98.986,1
8877,0.598,0.668,0.0408,0.0393,4.68e-05,0.219,0.733,112.928,9
8878,0.797,0.552,0.0303,0.117,0.00132,0.0806,0.967,104.988,5
8879,0.511,0.924,0.0431,0.381,0.0,0.272,0.961,181.972,7
8880,0.543,0.87,0.0428,0.358,0.000939,0.792,0.754,100.804,5
8881,0.486,0.552,0.0334,0.468,1.54e-06,0.416,0.896,89.574,1
8882,0.687,0.944,0.0472,0.161,1.99e-06,0.153,0.522,120.007,9
8883,0.685,0.803,0.156,0.0601,0.0,0.546,0.799,107.005,5
8884,0.698,0.895,0.0628,0.172,1.45e-05,0.409,0.838,114.914,9
8885,0.586,0.941,0.0375,0.0167,0.000776,0.068,0.831,135.448,8
8886,0.901,0.805,0.0464,0.0712,0.0812,0.0923,0.737,124.996,2
8887,0.705,0.872,0.125,0.0602,0.0,0.228,0.746,93.63,1
8888,0.548,0.704,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,5
8889,0.49,0.885,0.087,0.000134,0.0012,0.0464,0.527,135.851,8
8891,0.692,0.711,0.0317,0.225,0.0,0.12,0.875,125.135,2
8892,0.466,0.833,0.304,0.0266,0.0,0.0327,0.661,88.785,1
8893,0.834,0.454,0.201,0.321,6.15e-06,0.114,0.837,81.618,4
8894,0.579,0.609,0.0415,0.115,0.000247,0.0699,0.614,119.811,9
8895,0.52,0.849,0.186,0.00253,0.0,0.119,0.774,175.908,7
8896,0.531,0.77,0.0463,0.391,0.0,0.407,0.857,126.908,2
8897,0.402,0.696,0.0448,0.0476,0.0,0.628,0.227,180.158,7
8898,0.717,0.678,0.0379,0.0195,0.000434,0.201,0.556,94.976,1
8899,0.755,0.832,0.0462,0.317,1.9e-05,0.219,0.888,95.044,1
8900,0.847,0.402,0.0641,0.0118,0.0,0.283,0.752,99.693,1
8901,0.832,0.756,0.0515,0.0274,1.39e-06,0.206,0.282,110.034,5
8902,0.791,0.42,0.0285,0.558,0.0173,0.129,0.507,99.882,1
8903,0.377,0.919,0.0708,0.000762,0.000672,0.0872,0.168,156.026,3
8904,0.64,0.647,0.186,0.124,0.0,0.0801,0.546,92.979,1
8905,0.745,0.771,0.0755,0.00104,0.387,0.0574,0.752,95.623,1
8906,0.654,0.63,0.0259,0.153,0.0,0.111,0.43,89.991,1
8907,0.466,0.763,0.0391,0.0542,0.0,0.119,0.473,123.539,2
8908,0.708,0.598,0.0291,0.037,0.0,0.17,0.698,112.027,5
8909,0.628,0.66,0.0437,0.00994,0.51,0.398,0.437,144.635,0
8910,0.485,0.902,0.102,0.000154,0.01,0.0989,0.634,144.246,0
8911,0.634,0.63,0.031,0.447,0.039,0.17,0.489,118.628,9
8912,0.765,0.791,0.0317,0.262,0.000154,0.0669,0.966,95.026,1
8913,0.781,0.843,0.0349,0.0672,1.27e-06,0.0637,0.616,111.992,5
8914,0.416,0.751,0.0396,0.251,0.0,0.125,0.266,155.941,3
8915,0.577,0.903,0.0592,0.447,1.44e-05,0.0477,0.629,124.515,2
8916,0.437,0.434,0.055,0.182,0.0,0.0872,0.876,159.842,3
8917,0.588,0.504,0.0282,0.716,0.0,0.224,0.853,80.27,4
8918,0.564,0.805,0.0457,0.0313,7.36e-05,0.102,0.37,150.058,0
8919,0.585,0.648,0.0469,0.0623,6.49e-06,0.29,0.429,77.994,4
8920,0.45,0.674,0.0485,0.658,4.29e-06,0.404,0.72,106.959,5
8921,0.786,0.376,0.0273,0.672,0.000611,0.186,0.437,99.992,1
8922,0.658,0.936,0.0301,0.0241,0.00344,0.138,0.649,113.461,9
8923,0.58,0.849,0.0325,0.0316,0.0405,0.341,0.929,142.706,0
8924,0.799,0.539,0.0421,0.199,1.66e-05,0.165,0.394,136.948,8
8925,0.869,0.887,0.0993,0.0605,0.0,0.148,0.784,129.221,2
8926,0.647,0.852,0.0512,0.11,0.000283,0.237,0.436,125.908,2
8927,0.596,0.965,0.0728,0.00711,0.0,0.234,0.542,130.072,2
8928,0.535,0.399,0.0421,0.505,1.22e-05,0.0646,0.448,111.487,5
8929,0.851,0.808,0.0355,0.0712,0.0504,0.156,0.89,110.566,5
8930,0.759,0.548,0.029,0.0392,0.0,0.0828,0.749,116.967,9
8931,0.676,0.546,0.0258,0.216,0.0,0.198,0.707,100.005,1
8932,0.536,0.89,0.0601,0.000354,0.00165,0.133,0.205,115.998,9
8933,0.73,0.7,0.0344,0.0966,0.000144,0.114,0.961,117.63,9
8934,0.522,0.385,0.0288,0.536,0.0,0.135,0.236,89.792,1
8935,0.514,0.618,0.0317,0.175,0.0,0.117,0.401,84.259,4
8936,0.598,0.727,0.0318,0.0451,0.226,0.0843,0.9,135.228,8
8937,0.541,0.598,0.234,0.325,0.0,0.107,0.356,155.626,3
8938,0.565,0.408,0.0267,0.579,0.0,0.103,0.153,125.896,2
8939,0.58,0.814,0.0363,0.173,1.8e-06,0.246,0.722,141.606,0
8940,0.742,0.674,0.0354,0.788,0.0,0.0698,0.964,116.53,9
8941,0.872,0.872,0.139,0.0476,0.00112,0.0543,0.809,116.948,9
8942,0.679,0.808,0.0538,0.0297,1.11e-06,0.355,0.752,115.057,9
8943,0.465,0.919,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,8
8944,0.687,0.792,0.0452,0.191,0.0,0.167,0.671,100.015,1
8945,0.579,0.849,0.0303,0.108,0.0,0.0909,0.581,100.021,1
8946,0.832,0.87,0.166,0.269,0.0,0.415,0.577,137.998,8
