song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
5296,0.5840080971659919,0.7903668449818988,0.043459915611814344,0.007333299643365319,1.2893401015228426e-05,0.05291709314227227,0.9185929648241206,0.4838077581420107,1,6,2
5297,0.5769230769230769,0.530582217471429,0.03938115330520394,0.3804221137720984,0.005167512690355329,0.195496417604913,0.9386934673366834,0.5656982373699595,3,0,9
5298,0.7064777327935222,0.8635879948207571,0.21237693389592124,0.00364005035412408,0.0,0.050972364380757425,0.8381909547738693,0.48873633055393656,1,1,6
5299,0.7661943319838057,0.8706092009696886,0.08720112517580872,0.4147309869508421,0.0022436548223350255,0.3510747185261003,0.8190954773869346,0.637515889368693,3,9,5
5300,0.7236842105263157,0.8355031702250305,0.1518987341772152,0.006364578518318436,0.0,0.1555783009211873,0.615075376884422,0.43818863491393345,4,8,0
5301,0.4382591093117409,0.28082788445943285,0.053164556962025315,0.6841565498545062,0.0,0.08393039918116682,0.264321608040201,0.6861407993098162,0,5,3
5302,0.4848178137651822,0.5426185708695974,0.07665260196905767,0.7436925356646792,0.0,0.09825997952917093,0.32261306532663314,0.39462537801783276,0,5,1
5303,0.5364372469635628,0.1704946449762217,0.0630098452883263,0.9112005635373692,5.644670050761421e-05,0.08433981576253838,0.5085427135678392,0.3658983172183394,0,5,1
5304,0.5819838056680161,0.8886637310669414,0.047819971870604785,0.06528502278028452,0.0001898477157360406,0.713408393039918,0.6120603015075377,0.4419653715014707,2,8,5
5305,0.4676113360323887,0.8054122867296094,0.08227848101265824,0.15337810008923536,0.0,0.0683725690890481,0.900502512562814,0.6323119777158773,1,0,1
5306,0.6396761133603239,0.6850487527479245,0.053867791842475386,0.1644780296470642,0.00013197969543147207,0.8546571136131013,0.7045226130653265,0.486226154474492,2,7,5
5307,0.6862348178137653,0.9388152035593101,0.052461322081575244,0.0016723355688726008,0.46395939086294413,0.3725690890481064,0.8814070351758794,0.5965499993116519,5,4,9
5308,0.6204453441295547,0.8876607016170941,0.07313642756680731,0.08112764951282207,0.7573604060913705,0.08976458546571137,0.9236180904522613,0.5438225346812718,5,4,9
5309,0.21153846153846154,0.9478424686079364,0.08284106891701828,0.0014200644425583085,2.3147208121827407e-05,0.9089048106448311,0.3879396984924623,0.845277702569374,2,7,5
5310,0.7398785425101214,0.5747155132647134,0.07651195499296765,0.40464014189827047,5.2994923857868016e-05,0.10337768679631526,0.14572864321608037,0.5044582012087392,7,2,1
5311,0.7348178137651822,0.25575214821324843,0.09057665260196905,0.9808273944001138,0.0013502538071065988,0.3039918116683726,0.7889447236180904,0.4380693212428813,3,5,5
5312,0.861336032388664,0.6880578410974667,0.3333333333333333,0.06478048052765593,0.0001898477157360406,0.218014329580348,0.4331658291457286,0.46808588748720814,4,1,6
5313,0.5748987854251012,0.22465823526797987,0.04163150492264416,0.6831474653492491,0.0,0.11770726714431934,0.07125628140703517,0.6377040378499675,0,5,3
5314,0.951417004048583,0.745230519738767,0.06680731364275667,0.31987704345666823,0.0,0.08075742067553734,0.9366834170854271,0.5460344265830859,8,6,1
5315,0.652834008097166,0.8936788783161783,0.05443037974683544,0.09404393118011384,3.939086294416244e-06,0.37563971340839303,0.5708542713567838,0.5732333545956413,2,8,1
5316,0.1659919028340081,0.9217637029119048,0.20956399437412096,0.07133952981182753,2.284263959390863e-06,0.14943705220061412,0.6653266331658291,0.8727427918481228,6,3,6
5317,0.5030364372469636,0.2968763556569908,0.04247538677918425,0.43491267705598546,0.0,0.0962128966223132,0.17185929648241205,0.28545336900506163,0,2,3
5318,0.6609311740890689,0.9689060870547314,0.0841068917018284,0.0028933278202337757,0.002639593908629441,0.13408393039918115,0.8783919597989949,0.5824388632160541,1,6,0
5319,0.7317813765182186,0.6710063404500614,0.04894514767932489,0.05267146646456992,0.1949238578680203,0.0992835209825998,0.3517587939698492,0.5738574568749913,4,3,9
5320,0.6032388663967612,0.35003691649890156,0.04149085794655415,0.27547732522535284,2.416243654822335e-05,0.1586489252814739,0.22914572864321606,0.5733113673805601,7,2,4
5321,0.742914979757085,0.6389093980549453,0.19831223628691982,0.0466169594330269,2.3248730964467003e-05,0.049334698055271235,0.6512562814070352,0.780022302478512,4,1,6
5322,0.7267206477732793,0.2507370009640116,0.060337552742616034,0.9475276057266272,0.0,0.10133060388945753,0.13266331658291458,0.469614020274146,0,5,1
5323,0.5455465587044535,0.9287849090608364,0.2517580872011252,0.08032038190861635,0.0001116751269035533,0.29887410440122825,0.493467336683417,0.5639131212915245,6,1,6
5324,0.6791497975708503,0.8545607297721307,0.05977496483825598,0.018564410186877607,0.00010060913705583756,0.07379733879222108,0.7407035175879396,0.573820744976206,1,6,2
5325,0.6831983805668017,0.7833456388329672,0.043037974683544304,0.08082492416124493,0.014517766497461929,0.4196519959058342,0.5366834170854271,0.5643949649630815,2,8,8
5326,0.5738866396761133,0.6980881355959403,0.42334739803094235,0.46013978968741476,0.0,0.10337768679631526,0.5467336683417086,0.42246676425913093,3,1,7
5327,0.6093117408906883,0.7081184300944141,0.05035161744022503,0.1654871141523214,1.015228426395939e-05,0.4186284544524053,0.657286432160804,0.550884986210093,2,8,1
5328,0.97165991902834,0.7010972239454825,0.18565400843881857,0.0956584663885253,0.0,0.07082906857727736,0.6763819095477387,0.48647395979129276,8,6,6
5329,0.5131578947368421,0.8304880229757937,0.06315049226441632,0.007171846122524171,2.477157360406091e-05,0.25486182190378714,0.49145728643216074,0.8169865955679559,6,3,0
5330,0.6366396761133604,0.17450676277561114,0.19831223628691982,0.6215933105285617,0.0,0.10849539406345957,0.30653266331658285,0.6162872338960961,0,5,5
5331,0.5192307692307693,0.3480308575992068,0.04078762306610408,0.27547732522535284,0.042335025380710656,0.07011258955987718,0.5226130653266331,0.361662681895986,7,0,9
5332,0.5020242914979757,0.8615819359210624,0.13136427566807313,0.013619896111117481,0.06598984771573604,0.3449334698055271,0.771859296482412,0.7328337455773632,1,8,8
5333,0.5971659919028339,0.8535577003222833,0.04177215189873418,0.017555325681620437,0.09898477157360405,0.14534288638689866,0.97286432160804,0.670969607136793,1,6,8
5334,0.42611336032388664,0.8014001689302199,0.0790436005625879,0.008786381330935643,1.6548223350253807e-05,0.06898669396110543,0.7346733668341707,0.37816926938732426,1,8,0
5335,0.652834008097166,0.5867518666628818,0.07215189873417721,0.003165780636653211,0.0,0.15660184237461616,0.3547738693467336,0.6054296898303451,4,1,2
5336,0.49291497975708504,0.2958733262071434,0.043319268635724335,0.5721481697709604,1.2893401015228426e-05,0.09211873080859773,0.07125628140703517,0.3585008696131024,0,5,3
5337,0.5445344129554657,0.4332883608362336,0.04149085794655415,0.00018393592361827673,0.31370558375634516,0.1299897645854657,0.11658291457286432,0.5056192150078241,7,2,9
5338,0.2773279352226721,0.3490338870490542,0.04120956399437412,0.5519664796658171,0.013502538071065988,0.3295803480040942,0.32964824120603015,0.4012151638497932,0,5,9
5339,0.5566801619433199,0.7291820485412089,0.04571026722925457,0.05721234673822718,0.0,0.10440122824974413,0.44321608040201,0.4040282130942165,4,3,4
5340,0.7550607287449392,0.7923729038815935,0.03614627285513362,0.04893785379511839,0.02649746192893401,0.04237461617195497,0.8954773869346733,0.4920817023307466,8,6,8
5341,0.3937246963562753,0.3971793006417282,0.04669479606188467,0.8950552114532545,0.0,0.07246673490276356,0.5879396984924622,0.7886633656551009,0,5,3
5342,0.9210526315789475,0.6429215158543348,0.08284106891701828,0.026031635525780656,6.517766497461929e-05,0.05342886386898669,0.907537688442211,0.5439464373396722,8,6,2
5343,0.8208502024291499,0.5466306886689869,0.08143459915611814,0.15640535360500685,0.0865989847715736,0.1473899692937564,0.7376884422110552,0.4860242390311729,8,0,9
5344,0.5091093117408907,0.6609760459515875,0.05007032348804501,0.44702169111907153,0.0,0.1443193449334698,0.3316582914572864,0.4665531657129221,7,0,4
5345,0.5981781376518218,0.9067182611641942,0.050492264416315054,0.024618917218420622,0.0,0.06816786079836235,0.5447236180904522,0.4911455489117216,6,8,2
5346,0.6214574898785425,0.4673913621310444,0.0459915611814346,0.31684978994089674,0.0,0.08904810644831115,0.17889447236180903,0.5502930068421801,7,2,4
5347,0.444331983805668,0.9117334084134311,0.09620253164556962,0.02683890312998639,0.0,0.3633572159672467,0.5999999999999999,0.48050827623868236,2,8,6
5348,0.409919028340081,0.8485425530730465,0.2742616033755274,0.0956584663885253,0.0,0.055885363357215966,0.6050251256281406,0.37736160761404774,6,1,6
5349,0.5273279352226721,0.6750184582494508,0.039943741209563996,0.0057793095052692785,0.0,0.1105424769703173,0.5457286432160804,0.49575289220927615,4,8,0
5350,0.4483805668016194,0.8776304071186203,0.05428973277074543,0.007313117953260176,0.0,0.05363357215967247,0.6582914572864321,0.44744003340782784,1,8,0
5351,0.77834008097166,0.8896667605167888,0.07482419127988747,0.005416039083376697,4.548223350253807e-05,0.05609007164790173,0.8894472361809045,0.5391325896114504,1,6,2
5352,0.7105263157894737,0.8415213469241148,0.061744022503516176,7.899113507153118e-05,0.0,0.06141248720573183,0.8603015075376883,0.6057784528688054,1,6,2
5353,0.5627530364372471,0.6629821048512823,0.2869198312236287,0.30272260686729635,0.0,0.09109518935516889,0.671356783919598,0.7735197074061666,3,1,6
5354,0.7074898785425101,0.9518545864073259,0.180028129395218,0.07022953685604465,0.0,0.2722620266120778,0.7256281407035174,0.47726845117088007,1,6,6
5355,0.6892712550607288,0.9709121459544261,0.05527426160337553,0.018665318637403325,0.4852791878172588,0.036540429887410436,0.9698492462311556,0.6286270208753033,5,4,9
5356,0.46659919028340086,0.44733077313409686,0.03755274261603376,0.1009057058158626,0.0,0.16069600818833163,0.37688442211055273,0.6418524824127059,7,2,4
5357,0.7591093117408907,0.6529518103528086,0.170182841068917,0.007656206685047613,0.0,0.5209825997952917,0.9326633165829146,0.5509308760835746,2,6,5
5358,0.2651821862348178,0.7953819922311357,0.0908579465541491,0.009765193301035095,0.08121827411167512,0.10542476970317297,0.24824120603015074,0.6995773542652343,6,3,8
5359,0.604251012145749,0.5566609831674607,0.04008438818565401,0.49041232484512975,0.0017664974619289338,0.24872057318321392,0.6110552763819095,0.5924290886730025,3,0,1
5360,0.555668016194332,0.6720093698999087,0.07355836849507735,0.20282324084683664,0.0,0.10030706243602866,0.6562814070351759,0.6909638250127343,4,0,1
5361,0.72165991902834,0.6659911932008244,0.06469760900140648,0.006980120066525309,0.001868020304568528,0.15455475946775843,0.4924623115577889,0.4501888368293768,4,1,0
5362,0.4473684210526316,0.7953819922311357,0.04880450070323488,0.0460115087298726,0.0,0.323439099283521,0.43919597989949744,0.3716391403908899,6,3,1
5363,0.6963562753036436,0.8495455825228938,0.07144866385372714,0.04036063550043246,2.852791878172589e-06,0.5997952917093141,0.4552763819095477,0.43126844199290537,2,7,5
5364,0.4483805668016194,0.8996970550152625,0.07665260196905767,0.002126423596238327,0.0,0.3357215967246674,0.4924623115577889,0.6881002969074813,6,3,0
5365,0.5131578947368421,0.4302792724866915,0.03769338959212377,0.14631450855243516,0.0,0.13203684749232342,0.07919597989949748,0.6052828422352039,7,2,4
5366,0.8026315789473685,0.49046103947753394,0.07890295358649789,0.20786866337312246,0.010253807106598983,0.12589559877175024,0.6321608040201004,0.42231073868929336,4,1,9
5367,0.4109311740890689,0.3380005631007331,0.043459915611814344,0.6488385921705053,0.0,0.150460593654043,0.4592964824120603,0.6659125430791186,0,5,3
5368,0.6892712550607288,0.5225579818726499,0.19831223628691982,0.12108739592100597,8.538071065989847e-05,0.09825997952917093,0.18190954773869344,0.4359400311133342,7,2,6
5369,0.6690283400809717,0.8986940255654152,0.4472573839662447,0.06427593827502737,0.0,0.15967246673490276,0.542713567839196,0.4170976490617815,4,1,6
5370,0.618421052631579,0.7021002533953298,0.06132208157524613,0.020078036944763362,0.0,0.043909928352098254,0.21407035175879394,0.48175648079738237,6,3,2
5371,0.5172064777327935,0.986960617151984,0.09113924050632911,2.0464233766615385e-05,3.5837563451776646e-05,0.2036847492323439,0.49145728643216074,0.623969198716919,6,8,0
5372,0.6143724696356275,0.7863547271825093,0.055836849507735584,0.000687469091741604,0.0,0.0571136131013306,0.44422110552763816,0.5193448761661763,6,3,0
5373,0.6325910931174089,0.8164456106779304,0.09240506329113923,0.017353508780569005,0.0,0.14943705220061412,0.5376884422110553,0.6653618645973393,6,1,0
5374,0.645748987854251,0.35304600484844373,0.03769338959212377,0.4964668318766728,0.0,0.09518935516888433,0.20502512562814068,0.43215870553844876,0,2,3
5375,0.5182186234817814,0.9187546145623626,0.39943741209563993,0.0233071073615863,0.0,0.08495394063459569,0.36482412060301506,0.39407011054870517,6,1,6
5376,0.6366396761133604,0.7362032546901406,0.04106891701828411,0.36528584619324084,0.0064365482233502535,0.5424769703172978,0.8683417085427135,0.4512397149321059,9,9,7
5377,0.6963562753036436,0.6529518103528086,0.15752461322081576,0.08233855091913068,5.350253807106599e-06,0.09314227226202659,0.664321608040201,0.5550058968487424,4,0,6
5378,0.7165991902834008,0.18654311617377964,0.05907172995780591,0.8758826058533683,0.0,0.06745138178096213,0.3236180904522613,0.33288973122301097,0,5,1
5379,0.6720647773279352,0.7913698744317462,0.11434599156118143,0.1745688746996359,0.0,0.06704196519959058,0.7206030150753768,0.5067802288069091,1,6,2
5380,0.5860323886639676,0.8054122867296094,0.043881856540084384,0.009987191892191672,2.0913705583756343e-05,0.10849539406345957,0.7969849246231155,0.7211088829028098,1,8,0
5381,0.5354251012145749,0.6088185145595241,0.08073136427566807,0.10494204383689126,0.0,0.052302968270214946,0.23919597989949745,0.4679206839426743,7,3,2
5382,0.7904858299595142,0.7362032546901406,0.07187060478199718,0.03117796650259222,0.0,0.2088024564994882,0.9688442211055275,0.5715583742135621,8,6,1
5383,0.4574898785425101,0.7572668731369354,0.10506329113924051,0.11402380438420578,0.0,0.14227226202661206,0.5105527638190954,0.5621555391371785,6,8,6
5384,0.6417004048582996,0.879636466018315,0.04542897327707455,0.014023529913220346,7.736040609137055e-05,0.11361310133060387,0.40603015075376886,0.5001904429749486,6,3,2
5385,0.6477732793522267,0.4222550368879125,0.038537271448663854,0.6397568316231907,5.5228426395939086e-05,0.0992835209825998,0.23115577889447236,0.5482830303836851,0,2,3
5386,0.5,0.7231638718421247,0.058509142053445845,0.10796929735266277,0.0,0.10951893551688843,0.35778894472361805,0.5878492792995369,6,1,4
5387,0.7348178137651822,0.700094194495635,0.06061884669479606,0.04944239604774698,0.0,0.3039918116683726,0.8713567839195979,0.6607866442112218,8,6,1
5388,0.8087044534412956,0.689060870547314,0.06061884669479606,0.19475056480477929,0.00019086294416243652,0.019140225179119758,0.9698492462311556,0.49930017942940524,8,6,2
5389,0.409919028340081,0.44030956698516527,0.040365682137834036,0.21594133941517982,0.00039390862944162436,0.14636642784032752,0.19195979899497487,0.7212557304979509,7,2,4
5390,0.2793522267206478,0.7171456951430405,0.06075949367088608,0.005567401759165273,0.0004233502538071066,0.19344933469805528,0.1738693467336683,0.6288197583439261,6,2,0
5391,0.7135627530364372,0.8084213750791516,0.11448663853727145,0.23107760699403737,0.0,0.05690890481064482,0.7668341708542713,0.541248112778953,8,6,2
5392,0.43623481781376516,0.7231638718421247,0.07426160337552742,0.06356957912134734,0.0,0.1105424769703173,0.671356783919598,0.7164327047950328,1,8,6
5393,0.5961538461538461,0.4543519792830285,0.055836849507735584,0.7093836624859354,2.5786802030456852e-05,0.12487205731832138,0.5155778894472361,0.6385484115220293,0,5,1
5394,0.582995951417004,0.8375092291247254,0.06835443037974683,0.34005873356181165,0.0,0.07164790174002048,0.4783919597989949,0.6884261150092008,6,0,4
5395,0.3248987854251012,0.6419184864044875,0.04556962025316456,0.28254091676215304,0.0,0.7226202661207778,0.4160804020100502,0.6707814586555184,2,7,5
5396,0.72165991902834,0.64091545695464,0.044022503516174406,0.7598378877487939,0.0,0.07758444216990787,0.7407035175879396,0.5780242573871224,3,9,3
5397,0.7510121457489879,0.8405183174742674,0.15471167369901548,0.08395308612754214,0.0,0.4155578300921187,0.8522613065326632,0.5202672626231569,1,6,6
5398,0.7408906882591093,0.7331941663405984,0.12995780590717299,0.5307757050554166,0.0,0.03848515864892528,0.8030150753768844,0.6434265050731255,3,9,5
5399,0.7449392712550608,0.49046103947753394,0.0810126582278481,0.3995947193719846,2.3350253807106596e-06,0.038075742067553736,0.8663316582914572,0.5569378605223185,3,0,1
5400,0.26214574898785425,0.6128306323589136,0.04613220815752462,0.008937744006724216,0.05563451776649746,0.3664278403275333,0.18693467336683414,0.44181852390632953,7,2,8
5401,0.46052631578947373,0.25474911876340106,0.03980309423347398,0.8032285214748521,0.0,0.1156601842374616,0.4693467336683417,0.5086800695690481,0,5,3
5402,0.582995951417004,0.6459306042038769,0.03670886075949367,0.16750528316283572,0.00019390862944162435,0.13306038894575228,0.314572864321608,0.4677921922969258,7,3,4
5403,0.8471659919028339,0.879636466018315,0.070042194092827,0.08718215654436509,0.01431472081218274,0.022210849539406344,0.9668341708542713,0.46389155305098817,8,6,8
5404,0.4139676113360324,0.8395152880244201,0.0571026722925457,0.0011677933162440163,0.006609137055837563,0.07523029682702151,0.19999999999999998,0.5587413325501461,6,3,8
5405,0.729757085020243,0.5225579818726499,0.08621659634317862,0.07144043826235326,0.005532994923857867,0.11770726714431934,0.9467336683417084,0.5649869443309944,8,0,8
5406,0.4817813765182186,0.6188488090579978,0.04078762306610408,0.012913536957437462,0.0,0.12794268167860798,0.07839195979899496,0.38076204723903573,7,2,4
5407,0.7378542510121457,0.8014001689302199,0.05907172995780591,0.023811649614214885,0.001847715736040609,0.20470829068577276,0.8341708542713566,0.5918921771532675,1,6,0
5408,0.6194331983805668,0.6208548679576925,0.035864978902953586,0.44601260661381437,0.0,0.08761514841351076,0.35879396984924616,0.45842606911932743,7,2,4
5409,0.5131578947368421,0.3761156821949333,0.05260196905766527,0.8113011975169095,0.0,0.112589559877175,0.5577889447236181,0.7028538912318217,0,5,3
5410,0.7378542510121457,0.7733153443344934,0.1019690576652602,0.007676388375152755,0.0,0.07676560900716478,0.8773869346733667,0.5736738973810648,8,6,0
5411,0.5657894736842106,0.6720093698999087,0.06666666666666667,0.5973752824023897,0.00018680203045685277,0.16274309109518936,0.4402010050251256,0.3623326740488176,3,9,1
5412,0.7115384615384615,0.664988163750977,0.058368495077355836,0.1099874663631771,0.8091370558375635,0.07277379733879222,0.9788944723618089,0.5704065383891737,5,4,9
5413,0.6629554655870445,0.6278760741066242,0.06568213783403656,0.13521457899460632,2.3350253807106596e-05,0.04769703172978505,0.8783919597989949,0.6152501227554115,8,0,2
5414,0.6902834008097166,0.6248669857570821,0.03263009845288326,0.044699698873038284,0.0,0.06356192425793245,0.6452261306532663,0.4290336051543506,4,0,2
5415,0.6811740890688259,0.7923729038815935,0.05021097046413502,0.022096205955277698,0.3177664974619289,0.5537359263050153,0.657286432160804,0.5506555368426849,2,7,9
5416,0.5151821862348178,0.8906697899666361,0.20815752461322082,0.26538648017278116,0.0,0.2036847492323439,0.8311557788944722,0.769050033729057,1,0,6
5417,0.39473684210526316,0.6509457514531138,0.048523206751054856,0.17355979019437873,0.0,0.2088024564994882,0.14472361809045223,0.5560017071032934,7,2,1
5418,0.6842105263157895,0.9317939974103786,0.06441631504922644,0.1876869732679791,0.0004111675126903553,0.11156601842374617,0.15778894472361807,0.4452189635313175,6,3,2
5419,0.7044534412955465,0.8194546990274726,0.15330520393811534,0.07567859318443336,0.0,0.17911975435005117,0.785929648241206,0.4500144553101466,1,6,6
5420,0.6305668016194332,0.6348972802555558,0.04275668073136427,0.3390496490565545,4.670050761421319e-05,0.1381780962128966,0.8994974874371858,0.5558135586220188,3,0,4
5421,0.26417004048583,0.19055523397316915,0.04219409282700422,0.9646820423159991,0.8081218274111674,0.15455475946775843,0.17688442211055275,0.36640769481398533,0,4,9
5422,0.6892712550607288,0.6760214876992982,0.04683544303797469,0.5862753528445608,1.949238578680203e-05,0.09518935516888433,0.24321608040201,0.5969308852615492,7,2,4
5423,0.5576923076923077,0.9679030576048839,0.06357243319268635,0.005809582040426994,0.0,0.16274309109518936,0.7115577889447235,0.6325506050579818,1,8,0
5424,0.8279352226720648,0.8054122867296094,0.1120956399437412,0.034306128468889446,0.0,0.1443193449334698,0.6351758793969848,0.49088397663287636,4,6,2
5425,0.4807692307692307,0.613833661808761,0.03783403656821378,0.00632421513810815,0.0,0.12794268167860798,0.371859296482412,0.7066535727560999,6,1,4
5426,0.4807692307692307,0.8485425530730465,0.3980309423347398,0.27749549423586717,0.0,0.072057318321392,0.45326633165829144,0.44070798896807434,6,1,6
5427,0.7196356275303644,0.7763244326840356,0.12967651195499297,0.26135014215175245,0.0,0.36745138178096215,0.7185929648241205,0.6884949498194233,1,0,5
5428,0.5566801619433199,0.6198518385078452,0.04317862165963432,0.056909621386650025,2.65989847715736e-05,0.0836233367451382,0.4311557788944723,0.36074029543900543,4,1,4
5429,0.7975708502024292,0.5606731009668502,0.0571026722925457,0.27850457874112433,0.0,0.3480040941658137,0.8130653266331658,0.6239967326410081,8,6,1
5430,0.5495951417004049,0.9117334084134311,0.05414908579465542,0.005516947533902415,0.014923857868020304,0.14534288638689866,0.8452261306532662,0.6007167998237828,1,8,8
5431,0.652834008097166,0.9257758207112943,0.0620253164556962,0.08839305795067369,0.003644670050761421,0.01873080859774821,0.8140703517587939,0.5047335404496289,1,6,2
5432,0.6133603238866396,0.9027061433648047,0.16736990154711673,0.010189008793243106,0.0,0.06448311156601841,0.23417085427135678,0.61475451212181,6,3,0
5433,0.6133603238866396,0.959878822006105,0.1142053445850914,0.001177884161296588,0.000299492385786802,0.13101330603889458,0.6060301507537688,0.4823438711779471,1,8,0
5434,0.5465587044534413,0.700094194495635,0.036286919831223625,0.003357506692652073,0.025888324873096443,0.08331627430910951,0.3889447236180904,0.5033706112072248,6,3,8
5435,0.770242914979757,0.7131335773436509,0.0849507735583685,0.017555325681620437,0.00010253807106598984,0.054452405322415555,0.9517587939698491,0.48389953788897394,8,6,2
5436,0.604251012145749,0.686051782197772,0.04514767932489451,0.004850951760432683,0.10659898477157359,0.3121801432958035,0.43718592964824116,0.6011114527357247,6,3,9
5437,0.6467611336032388,0.9548636747568681,0.051195499296765125,0.11503288888946296,0.002710659898477157,0.030194472876151485,0.7909547738693467,0.5958570622220793,1,6,2
5438,0.7317813765182186,0.5285761585717342,0.04585091420534458,0.02693981158051211,0.0,0.10133060388945753,0.3256281407035176,0.5785428129574646,4,1,2
5439,0.6447368421052632,0.8926758488663309,0.09521800281293952,0.12007831141574879,6.822335025380709e-05,0.09314227226202659,0.9276381909547738,0.5859632054994424,1,6,2
5440,0.6163967611336032,0.37912477054447546,0.6160337552742616,0.8425828171798817,0.0,0.27430910951893556,0.5175879396984925,0.46081693152771974,0,0,7
5441,0.7226720647773279,0.7652911087357145,0.31223628691983124,0.772955986317137,0.0,0.1381780962128966,0.9658291457286431,0.3871912185138105,3,9,5
5442,0.4939271255060729,0.8645910242706044,0.0669479606188467,0.020582579197391947,0.0,0.35516888433981575,0.7095477386934672,0.47982451712380625,1,6,0
5443,0.7358299595141701,0.589760955012424,0.035583684950773554,0.0585241565950615,5.5431472081218275e-06,0.030092118730808595,0.9688442211055275,0.47914993598362643,8,0,2
5444,0.6710526315789475,0.7552608142372407,0.05358649789029536,0.17658704371015022,0.0,0.09518935516888433,0.4854271356783919,0.4316447389554547,4,3,4
5445,0.6821862348178138,0.7632850498360196,0.0829817158931083,0.730574437096336,0.020710659898477157,0.06049129989764585,0.893467336683417,0.41619820754154174,3,9,9
5446,0.7621457489878543,0.7031032828451772,0.12362869198312237,0.00799929541683505,0.0,0.05701125895598771,0.371859296482412,0.5877207876537883,4,1,0
5447,0.5991902834008097,0.5727094543650185,0.05021097046413502,0.3753766912458125,0.0,0.40532241555783005,0.8834170854271356,0.5932275724715825,3,9,1
5448,0.47773279352226716,0.5456276592191396,0.140225035161744,0.20484140985735097,0.0,0.0886386898669396,0.31356783919597986,0.4537269460748096,7,2,6
5449,0.5880566801619432,0.7763244326840356,0.05611814345991561,0.0003342895149015949,0.01766497461928934,0.0992835209825998,0.35979899497487433,0.587170109172009,6,3,8
5450,0.5941295546558704,0.9077212906140416,0.15471167369901548,0.009815647526297955,0.0003847715736040609,0.112589559877175,0.9025125628140703,0.8486460192829248,1,8,0
5451,0.6396761133603239,0.6108245734592188,0.12686357243319268,0.31987704345666823,0.0014314720812182741,0.0683725690890481,0.7708542713567839,0.46176685190878924,3,0,5
5452,0.8279352226720648,0.8014001689302199,0.21940928270042195,0.0010769757107708712,0.1299492385786802,0.04605936540429888,0.08190954773869347,0.4589629806390623,6,3,7
5453,0.6811740890688259,0.49046103947753394,0.036990154711673696,0.0016420630337148857,0.000667005076142132,0.025076765609007158,0.8552763819095477,0.5001124301900298,8,0,2
5454,0.6912955465587045,0.5967821611613555,0.044022503516174406,0.15539626909974968,0.0,0.218014329580348,0.6351758793969848,0.4541674888602331,4,0,1
5455,0.5617408906882592,0.9267788501611417,0.0849507735583685,0.016041698923734686,0.0,0.06448311156601841,0.8693467336683416,0.4020228256230697,1,6,0
5456,0.7378542510121457,0.47541559772982334,0.04514767932489451,0.1775961282154074,0.0,0.13613101330603888,0.3527638190954773,0.5734949268744866,7,1,4
5457,0.4483805668016194,0.40420050679065983,0.045288326300984526,0.6367295781074193,0.0,0.10133060388945753,0.41206030150753764,0.6583453029419997,0,5,3
5458,0.28238866396761136,0.5416155414197501,0.04613220815752462,0.06235867771503874,0.04954314720812183,0.30194472876151485,0.24120603015075373,0.6852230018401838,7,2,8
5459,0.3147773279352227,0.32797026860225936,0.04908579465541491,0.7921285919170233,0.0,0.28966223132036845,0.36080402010050244,0.3640260103802893,0,5,1
5460,0.8168016194331984,0.7662941381855618,0.043881856540084384,0.08274218472123356,3.928934010152284e-05,0.10542476970317297,0.3728643216080402,0.5500681464621201,4,3,2
5461,0.6052631578947368,0.5265700996720395,0.30239099859353025,0.7386471131383933,0.0,0.300921187308086,0.7949748743718592,0.5885100934776722,3,9,5
5462,0.7722672064777328,0.8776304071186203,0.03684950773558369,0.024215283416317755,5.49238578680203e-06,0.600818833162743,0.8040201005025125,0.5645051006594374,2,7,5
5463,0.757085020242915,0.6850487527479245,0.06554149085794655,0.05711143828770145,0.0006487309644670051,0.0705220061412487,0.9477386934673365,0.5662076149656055,8,6,2
5464,0.5040485829959515,0.7913698744317462,0.044866385372714486,0.0008610316266458371,5.918781725888325e-06,0.09416581371545546,0.457286432160804,0.5514861435527022,6,3,0
5465,0.45040485829959515,0.7943789627812883,0.04978902953586498,6.044416186490441e-06,0.0,0.37768679631525076,0.4251256281407035,0.4819400402913089,6,3,0
5466,0.3937246963562753,0.6940760177965508,0.047116736990154715,0.0003665802190698243,0.0,0.072978505629478,0.43417085427135677,0.39236300725518897,6,3,4
5467,0.6983805668016194,0.7753214032341882,0.0530239099859353,0.2744682407200957,0.0415228426395939,0.3694984646878199,0.7547738693467336,0.5880879066416412,1,0,9
5468,0.7459514170040485,0.8395152880244201,0.06779184247538678,0.012913536957437462,0.19390862944162435,0.045854657113613105,0.900502512562814,0.5601960415395134,8,6,9
5469,0.5263157894736842,0.7171456951430405,0.054711673699015466,0.17355979019437873,0.0,0.05199590583418628,0.9668341708542713,0.5115711315983901,8,6,4
5470,0.3815789473684211,0.9067182611641942,0.4317862165963432,0.07537586783285621,0.0,0.3295803480040942,0.5979899497487436,0.9203948364714357,6,1,6
5471,0.5941295546558704,0.9458364097082417,0.15752461322081576,0.0764858607886391,0.0,0.12896622313203684,0.4663316582914573,0.5669785648400967,6,3,6
5472,0.6751012145748988,0.7522517258876985,0.12742616033755275,0.0752749593823305,0.0002010152284263959,0.18935516888433981,0.4884422110552763,0.5784005543496715,4,3,6
